Code,Area,Year,,Year_adj,Sex,Ethnicity,Pupils,Attainment8,Progress8
E09000020,Kensington and Chelsea,2015/16,2015,2015,Boys,White,189,58.1,0.23
E09000020,Kensington and Chelsea,2015/16,2015,2015,Girls,All Pupils,310,57.1,0.41
E09000020,Kensington and Chelsea,2015/16,2015,2015,Girls,Asian,17,59.2,0.47
E09000020,Kensington and Chelsea,2015/16,2015,2015,Girls,Black,60,55.4,0.5
E09000020,Kensington and Chelsea,2015/16,2015,2015,Girls,Chinese,x,x,x
E09000020,Kensington and Chelsea,2015/16,2015,2015,Girls,Mixed,51,57.3,0.28
E09000020,Kensington and Chelsea,2015/16,2015,2015,Girls,White,108,58.2,0.46
E09000021,Kingston upon Thames,2015/16,2015,2015,All,All Pupils,"1,515",58.2,0.34
E09000021,Kingston upon Thames,2015/16,2015,2015,All,Asian,343,63.1,0.58
E09000021,Kingston upon Thames,2015/16,2015,2015,All,Black,73,52,0.23
E09000021,Kingston upon Thames,2015/16,2015,2015,All,Chinese,23,70.8,0.62
E09000021,Kingston upon Thames,2015/16,2015,2015,All,Mixed,115,61.1,0.37
E09000021,Kingston upon Thames,2015/16,2015,2015,All,White,871,55.8,0.23
E09000021,Kingston upon Thames,2015/16,2015,2015,Boys,All Pupils,703,56.5,0.26
E09000021,Kingston upon Thames,2015/16,2015,2015,Boys,Asian,175,62.2,0.54
E09000021,Kingston upon Thames,2015/16,2015,2015,Boys,Black,43,47.8,0
E09000021,Kingston upon Thames,2015/16,2015,2015,Boys,Chinese,11,72.8,0.82
E09000021,Kingston upon Thames,2015/16,2015,2015,Boys,Mixed,41,58.3,0.24
E09000021,Kingston upon Thames,2015/16,2015,2015,Boys,White,396,54.1,0.15
E09000021,Kingston upon Thames,2015/16,2015,2015,Girls,All Pupils,812,59.7,0.41
E09000021,Kingston upon Thames,2015/16,2015,2015,Girls,Asian,168,64.1,0.62
E09000021,Kingston upon Thames,2015/16,2015,2015,Girls,Black,30,58,0.53
E09000021,Kingston upon Thames,2015/16,2015,2015,Girls,Chinese,12,68.9,0.49
E09000021,Kingston upon Thames,2015/16,2015,2015,Girls,Mixed,74,62.6,0.45
E09000021,Kingston upon Thames,2015/16,2015,2015,Girls,White,475,57.2,0.3
E09000022,Lambeth,2015/16,2015,2015,All,All Pupils,"1,887",49.7,0.06
E09000022,Lambeth,2015/16,2015,2015,All,Asian,79,54.5,0.32
E09000022,Lambeth,2015/16,2015,2015,All,Black,945,47.9,-0.02
E09000022,Lambeth,2015/16,2015,2015,All,Chinese,15,63.6,0.25
E09000022,Lambeth,2015/16,2015,2015,All,Mixed,228,48.6,-0.05
E09000022,Lambeth,2015/16,2015,2015,All,White,491,52.5,0.2
E09000022,Lambeth,2015/16,2015,2015,Boys,All Pupils,970,47.2,-0.09
E09000022,Lambeth,2015/16,2015,2015,Boys,Asian,45,52.1,0.27
E09000022,Lambeth,2015/16,2015,2015,Boys,Black,459,43.9,-0.2
E09000022,Lambeth,2015/16,2015,2015,Boys,Chinese,8,63.3,0.09
E09000022,Lambeth,2015/16,2015,2015,Boys,Mixed,129,47,-0.14
E09000022,Lambeth,2015/16,2015,2015,Boys,White,263,51.6,0.05
E09000022,Lambeth,2015/16,2015,2015,Girls,All Pupils,917,52.3,0.22
E09000022,Lambeth,2015/16,2015,2015,Girls,Asian,34,57.7,0.38
E09000022,Lambeth,2015/16,2015,2015,Girls,Black,486,51.6,0.16
E09000022,Lambeth,2015/16,2015,2015,Girls,Chinese,7,63.9,0.4
E09000022,Lambeth,2015/16,2015,2015,Girls,Mixed,99,50.6,0.08
E09000022,Lambeth,2015/16,2015,2015,Girls,White,228,53.6,0.39
E09000023,Lewisham,2015/16,2015,2015,All,All Pupils,"2,334",47.5,-0.14
E09000023,Lewisham,2015/16,2015,2015,All,Asian,129,52.6,0.41
E09000023,Lewisham,2015/16,2015,2015,All,Black,"1,041",45.6,-0.19
E09000023,Lewisham,2015/16,2015,2015,All,Chinese,37,60.8,0.7
E09000023,Lewisham,2015/16,2015,2015,All,Mixed,286,49.9,-0.21
E09000023,Lewisham,2015/16,2015,2015,All,White,698,47.2,-0.21
E09000023,Lewisham,2015/16,2015,2015,Boys,All Pupils,"1,236",44.2,-0.35
E09000023,Lewisham,2015/16,2015,2015,Boys,Asian,68,49.4,0.23
E09000023,Lewisham,2015/16,2015,2015,Boys,Black,551,41.9,-0.46
E09000023,Lewisham,2015/16,2015,2015,Boys,Chinese,14,64.4,0.75
E09000023,Lewisham,2015/16,2015,2015,Boys,Mixed,150,47.6,-0.32
E09000023,Lewisham,2015/16,2015,2015,Boys,White,384,44.7,-0.34
E09000023,Lewisham,2015/16,2015,2015,Girls,All Pupils,"1,098",51.2,0.1
E09000023,Lewisham,2015/16,2015,2015,Girls,Asian,61,56.2,0.6
E09000023,Lewisham,2015/16,2015,2015,Girls,Black,490,49.8,0.13
E09000023,Lewisham,2015/16,2015,2015,Girls,Chinese,23,58.6,0.68
E09000023,Lewisham,2015/16,2015,2015,Girls,Mixed,136,52.4,-0.09
E09000023,Lewisham,2015/16,2015,2015,Girls,White,314,50.1,-0.04
E09000024,Merton,2015/16,2015,2015,All,All Pupils,"1,440",52.4,0.27
E09000024,Merton,2015/16,2015,2015,All,Asian,222,54.7,0.54
E09000024,Merton,2015/16,2015,2015,All,Black,299,50,0.24
E09000024,Merton,2015/16,2015,2015,All,Chinese,6,64.3,1.45
E09000024,Merton,2015/16,2015,2015,All,Mixed,155,53.7,0.23
E09000024,Merton,2015/16,2015,2015,All,White,734,52.2,0.21
E09000024,Merton,2015/16,2015,2015,Boys,All Pupils,731,50.3,0.1
E09000024,Merton,2015/16,2015,2015,Boys,Asian,118,54.1,0.48
E09000024,Merton,2015/16,2015,2015,Boys,Black,149,46,-0.05
E09000024,Merton,2015/16,2015,2015,Boys,Chinese,x,x,x
E09000024,Merton,2015/16,2015,2015,Boys,Mixed,73,52.1,0.22
E09000024,Merton,2015/16,2015,2015,Boys,White,372,50,0.01
E09000024,Merton,2015/16,2015,2015,Girls,All Pupils,709,54.6,0.45
E09000024,Merton,2015/16,2015,2015,Girls,Asian,104,55.3,0.61
E09000024,Merton,2015/16,2015,2015,Girls,Black,150,53.9,0.52
E09000024,Merton,2015/16,2015,2015,Girls,Chinese,x,x,x
E09000024,Merton,2015/16,2015,2015,Girls,Mixed,82,55.1,0.24
E09000024,Merton,2015/16,2015,2015,Girls,White,362,54.5,0.41
E09000025,Newham,2015/16,2015,2015,All,All Pupils,"3,489",50.9,0.23
E09000025,Newham,2015/16,2015,2015,All,Asian,"1,601",54.2,0.4
E09000025,Newham,2015/16,2015,2015,All,Black,917,49.3,0.16
E09000025,Newham,2015/16,2015,2015,All,Chinese,11,59.6,0.59
E09000025,Newham,2015/16,2015,2015,All,Mixed,199,48.3,-0.18
E09000025,Newham,2015/16,2015,2015,All,White,582,45.7,-0.07
E09000025,Newham,2015/16,2015,2015,Boys,All Pupils,"1,780",48.9,0.1
E09000025,Newham,2015/16,2015,2015,Boys,Asian,784,52.3,0.28
E09000025,Newham,2015/16,2015,2015,Boys,Black,479,46.6,0.04
E09000025,Newham,2015/16,2015,2015,Boys,Chinese,6,56,0.54
E09000025,Newham,2015/16,2015,2015,Boys,Mixed,103,46.3,-0.42
E09000025,Newham,2015/16,2015,2015,Boys,White,298,44.2,-0.17
E09000025,Newham,2015/16,2015,2015,Girls,All Pupils,"1,709",53.1,0.37
E09000025,Newham,2015/16,2015,2015,Girls,Asian,817,56,0.52
E09000025,Newham,2015/16,2015,2015,Girls,Black,438,52.1,0.3
E09000025,Newham,2015/16,2015,2015,Girls,Chinese,5,64,0.65
E09000025,Newham,2015/16,2015,2015,Girls,Mixed,96,50.5,0.07
E09000025,Newham,2015/16,2015,2015,Girls,White,284,47.3,0.06
E09000026,Redbridge,2015/16,2015,2015,All,All Pupils,"3,363",53.9,0.28
E09000026,Redbridge,2015/16,2015,2015,All,Asian,"1,623",56.6,0.43
E09000026,Redbridge,2015/16,2015,2015,All,Black,494,49.5,0.21
E09000026,Redbridge,2015/16,2015,2015,All,Chinese,20,66,0.82
E09000026,Redbridge,2015/16,2015,2015,All,Mixed,230,51.7,-0.01
E09000026,Redbridge,2015/16,2015,2015,All,White,903,52,0.14
E09000026,Redbridge,2015/16,2015,2015,Boys,All Pupils,"1,747",51.5,0.11
E09000026,Redbridge,2015/16,2015,2015,Boys,Asian,879,54.2,0.28
E09000026,Redbridge,2015/16,2015,2015,Boys,Black,230,44.9,-0.05
E09000026,Redbridge,2015/16,2015,2015,Boys,Chinese,11,65.5,0.62
E09000026,Redbridge,2015/16,2015,2015,Boys,Mixed,113,46.9,-0.39
E09000026,Redbridge,2015/16,2015,2015,Boys,White,467,50,-0.03
E09000026,Redbridge,2015/16,2015,2015,Girls,All Pupils,"1,616",56.5,0.47
E09000026,Redbridge,2015/16,2015,2015,Girls,Asian,744,59.3,0.6
E09000026,Redbridge,2015/16,2015,2015,Girls,Black,264,53.4,0.44
E09000026,Redbridge,2015/16,2015,2015,Girls,Chinese,9,66.4,1.16
E09000026,Redbridge,2015/16,2015,2015,Girls,Mixed,117,56.3,0.36
E09000026,Redbridge,2015/16,2015,2015,Girls,White,436,54.1,0.31
E09000027,Richmond upon Thames,2015/16,2015,2015,All,All Pupils,"1,367",54.6,0.1
E09000027,Richmond upon Thames,2015/16,2015,2015,All,Asian,96,56.1,0.42
E09000027,Richmond upon Thames,2015/16,2015,2015,All,Black,48,45.2,-0.04
E09000027,Richmond upon Thames,2015/16,2015,2015,All,Chinese,12,60.5,0.96
E09000027,Richmond upon Thames,2015/16,2015,2015,All,Mixed,135,52.2,-0.02
E09000027,Richmond upon Thames,2015/16,2015,2015,All,White,"1,025",55.4,0.08
E09000027,Richmond upon Thames,2015/16,2015,2015,Boys,All Pupils,638,52.1,-0.07
E09000027,Richmond upon Thames,2015/16,2015,2015,Boys,Asian,46,54.4,0.21
E09000027,Richmond upon Thames,2015/16,2015,2015,Boys,Black,24,41.8,-0.31
E09000027,Richmond upon Thames,2015/16,2015,2015,Boys,Chinese,7,63.8,0.73
E09000027,Richmond upon Thames,2015/16,2015,2015,Boys,Mixed,67,49.9,-0.33
E09000027,Richmond upon Thames,2015/16,2015,2015,Boys,White,470,52.9,-0.05
E09000027,Richmond upon Thames,2015/16,2015,2015,Girls,All Pupils,729,56.8,0.24
E09000027,Richmond upon Thames,2015/16,2015,2015,Girls,Asian,50,57.6,0.62
E09000027,Richmond upon Thames,2015/16,2015,2015,Girls,Black,24,48.5,0.25
E09000027,Richmond upon Thames,2015/16,2015,2015,Girls,Chinese,5,55.8,1.3
E09000027,Richmond upon Thames,2015/16,2015,2015,Girls,Mixed,68,54.5,0.28
E09000027,Richmond upon Thames,2015/16,2015,2015,Girls,White,555,57.6,0.2
E09000028,Southwark,2015/16,2015,2015,All,All Pupils,"2,386",52.9,0.22
E09000028,Southwark,2015/16,2015,2015,All,Asian,124,56.1,0.53
E09000028,Southwark,2015/16,2015,2015,All,Black,"1,094",52.4,0.34
E09000028,Southwark,2015/16,2015,2015,All,Chinese,34,64.1,0.77
E09000028,Southwark,2015/16,2015,2015,All,Mixed,255,52.5,0.03
E09000028,Southwark,2015/16,2015,2015,All,White,685,52.8,-0.01
E09000028,Southwark,2015/16,2015,2015,Boys,All Pupils,"1,141",51.3,0.15
E09000028,Southwark,2015/16,2015,2015,Boys,Asian,54,53.1,0.34
E09000028,Southwark,2015/16,2015,2015,Boys,Black,501,49.6,0.23
E09000028,Southwark,2015/16,2015,2015,Boys,Chinese,21,62.2,0.67
E09000028,Southwark,2015/16,2015,2015,Boys,Mixed,137,50.7,-0.03
E09000028,Southwark,2015/16,2015,2015,Boys,White,328,52.2,-0.09
E09000028,Southwark,2015/16,2015,2015,Girls,All Pupils,"1,245",54.5,0.3
E09000028,Southwark,2015/16,2015,2015,Girls,Asian,70,58.4,0.67
E09000028,Southwark,2015/16,2015,2015,Girls,Black,593,54.7,0.43
E09000028,Southwark,2015/16,2015,2015,Girls,Chinese,13,67.1,0.94
E09000028,Southwark,2015/16,2015,2015,Girls,Mixed,118,54.7,0.11
E09000028,Southwark,2015/16,2015,2015,Girls,White,357,53.4,0.06
E09000029,Sutton,2015/16,2015,2015,All,All Pupils,"2,667",58.7,0.17
E09000029,Sutton,2015/16,2015,2015,All,Asian,524,68.4,0.62
E09000029,Sutton,2015/16,2015,2015,All,Black,212,58.8,0.27
E09000029,Sutton,2015/16,2015,2015,All,Chinese,41,73.5,0.64
E09000029,Sutton,2015/16,2015,2015,All,Mixed,201,59.6,0.15
E09000029,Sutton,2015/16,2015,2015,All,White,"1,623",54.8,0
E09000029,Sutton,2015/16,2015,2015,Boys,All Pupils,"1,370",57.1,0
E09000029,Sutton,2015/16,2015,2015,Boys,Asian,258,67.8,0.48
E09000029,Sutton,2015/16,2015,2015,Boys,Black,102,58.8,0.09
E09000029,Sutton,2015/16,2015,2015,Boys,Chinese,23,72.9,0.56
E09000029,Sutton,2015/16,2015,2015,Boys,Mixed,104,57.2,-0.08
E09000029,Sutton,2015/16,2015,2015,Boys,White,851,53.2,-0.15
E09000029,Sutton,2015/16,2015,2015,Girls,All Pupils,"1,297",60.3,0.34
E09000029,Sutton,2015/16,2015,2015,Girls,Asian,266,69.1,0.75
E09000029,Sutton,2015/16,2015,2015,Girls,Black,110,58.8,0.45
E09000029,Sutton,2015/16,2015,2015,Girls,Chinese,18,74.3,0.73
E09000029,Sutton,2015/16,2015,2015,Girls,Mixed,97,62.2,0.39
E09000029,Sutton,2015/16,2015,2015,Girls,White,772,56.6,0.16
E09000030,Tower Hamlets,2015/16,2015,2015,All,All Pupils,"2,570",50.2,0.15
E09000030,Tower Hamlets,2015/16,2015,2015,All,Asian,"1,685",52.4,0.31
E09000030,Tower Hamlets,2015/16,2015,2015,All,Black,307,49.3,0.17
E09000030,Tower Hamlets,2015/16,2015,2015,All,Chinese,10,67.8,0.99
E09000030,Tower Hamlets,2015/16,2015,2015,All,Mixed,129,47.3,-0.45
E09000030,Tower Hamlets,2015/16,2015,2015,All,White,316,45.6,-0.43
E09000030,Tower Hamlets,2015/16,2015,2015,Boys,All Pupils,"1,294",48.7,0.04
E09000030,Tower Hamlets,2015/16,2015,2015,Boys,Asian,845,51,0.21
E09000030,Tower Hamlets,2015/16,2015,2015,Boys,Black,158,48.1,0.08
E09000030,Tower Hamlets,2015/16,2015,2015,Boys,Chinese,5,65,0.99
E09000030,Tower Hamlets,2015/16,2015,2015,Boys,Mixed,64,45.7,-0.48
E09000030,Tower Hamlets,2015/16,2015,2015,Boys,White,169,44.5,-0.54
E09000030,Tower Hamlets,2015/16,2015,2015,Girls,All Pupils,"1,276",51.7,0.26
E09000030,Tower Hamlets,2015/16,2015,2015,Girls,Asian,840,53.9,0.41
E09000030,Tower Hamlets,2015/16,2015,2015,Girls,Black,149,50.5,0.26
E09000030,Tower Hamlets,2015/16,2015,2015,Girls,Chinese,5,70.7,1
E09000030,Tower Hamlets,2015/16,2015,2015,Girls,Mixed,65,49,-0.41
E09000030,Tower Hamlets,2015/16,2015,2015,Girls,White,147,46.8,-0.3
E09000031,Waltham Forest,2015/16,2015,2015,All,All Pupils,"2,539",50.4,0.23
E09000031,Waltham Forest,2015/16,2015,2015,All,Asian,635,53.3,0.44
E09000031,Waltham Forest,2015/16,2015,2015,All,Black,598,46.7,0.07
E09000031,Waltham Forest,2015/16,2015,2015,All,Chinese,22,52.6,0.95
E09000031,Waltham Forest,2015/16,2015,2015,All,Mixed,227,50,0.03
E09000031,Waltham Forest,2015/16,2015,2015,All,White,969,50.6,0.21
E09000031,Waltham Forest,2015/16,2015,2015,Boys,All Pupils,"1,259",48,0.06
E09000031,Waltham Forest,2015/16,2015,2015,Boys,Asian,322,50.7,0.25
E09000031,Waltham Forest,2015/16,2015,2015,Boys,Black,269,42.9,-0.18
E09000031,Waltham Forest,2015/16,2015,2015,Boys,Chinese,10,46.9,1.3
E09000031,Waltham Forest,2015/16,2015,2015,Boys,Mixed,109,48.6,-0.07
E09000031,Waltham Forest,2015/16,2015,2015,Boys,White,494,48.5,0.07
E09000031,Waltham Forest,2015/16,2015,2015,Girls,All Pupils,"1,280",52.8,0.39
E09000031,Waltham Forest,2015/16,2015,2015,Girls,Asian,313,55.9,0.62
E09000031,Waltham Forest,2015/16,2015,2015,Girls,Black,329,49.8,0.27
E09000031,Waltham Forest,2015/16,2015,2015,Girls,Chinese,12,57.3,0.68
E09000031,Waltham Forest,2015/16,2015,2015,Girls,Mixed,118,51.3,0.12
E09000031,Waltham Forest,2015/16,2015,2015,Girls,White,475,52.9,0.35
E09000032,Wandsworth,2015/16,2015,2015,All,All Pupils,"1,660",52.1,0.15
E09000032,Wandsworth,2015/16,2015,2015,All,Asian,333,55,0.49
E09000032,Wandsworth,2015/16,2015,2015,All,Black,458,48,0.02
E09000032,Wandsworth,2015/16,2015,2015,All,Chinese,14,66.8,0.54
E09000032,Wandsworth,2015/16,2015,2015,All,Mixed,188,52.3,-0.04
E09000032,Wandsworth,2015/16,2015,2015,All,White,571,52.9,0.1
E09000032,Wandsworth,2015/16,2015,2015,Boys,All Pupils,872,50.7,0.05
E09000032,Wandsworth,2015/16,2015,2015,Boys,Asian,182,56.6,0.52
E09000032,Wandsworth,2015/16,2015,2015,Boys,Black,245,45.7,-0.12
E09000032,Wandsworth,2015/16,2015,2015,Boys,Chinese,6,69.5,0.67
E09000032,Wandsworth,2015/16,2015,2015,Boys,Mixed,100,49.1,-0.26
E09000032,Wandsworth,2015/16,2015,2015,Boys,White,287,51.1,-0.01
E09000032,Wandsworth,2015/16,2015,2015,Girls,All Pupils,788,53.6,0.25
E09000032,Wandsworth,2015/16,2015,2015,Girls,Asian,151,53.1,0.46
E09000032,Wandsworth,2015/16,2015,2015,Girls,Black,213,50.7,0.18
E09000032,Wandsworth,2015/16,2015,2015,Girls,Chinese,8,64.8,0.46
E09000032,Wandsworth,2015/16,2015,2015,Girls,Mixed,88,56,0.22
E09000032,Wandsworth,2015/16,2015,2015,Girls,White,284,54.8,0.2
E09000033,Westminster,2015/16,2015,2015,All,All Pupils,"1,566",54.5,0.32
E09000033,Westminster,2015/16,2015,2015,All,Asian,199,54.8,0.45
E09000033,Westminster,2015/16,2015,2015,All,Black,333,50.6,0.1
E09000033,Westminster,2015/16,2015,2015,All,Chinese,18,66.4,0.72
E09000033,Westminster,2015/16,2015,2015,All,Mixed,130,54.6,0.24
E09000033,Westminster,2015/16,2015,2015,All,White,483,58.2,0.3
E09000033,Westminster,2015/16,2015,2015,Boys,All Pupils,763,51,0.09
E09000033,Westminster,2015/16,2015,2015,Boys,Asian,106,53.3,0.3
E09000033,Westminster,2015/16,2015,2015,Boys,Black,189,46.7,-0.16
E09000033,Westminster,2015/16,2015,2015,Boys,Chinese,9,60.7,0.82
E09000033,Westminster,2015/16,2015,2015,Boys,Mixed,62,50,0.02
E09000033,Westminster,2015/16,2015,2015,Boys,White,197,52.8,0
E09000033,Westminster,2015/16,2015,2015,Girls,All Pupils,803,57.8,0.53
E09000033,Westminster,2015/16,2015,2015,Girls,Asian,93,56.4,0.61
E09000033,Westminster,2015/16,2015,2015,Girls,Black,144,55.6,0.45
E09000033,Westminster,2015/16,2015,2015,Girls,Chinese,9,72.1,0.58
E09000033,Westminster,2015/16,2015,2015,Girls,Mixed,68,58.8,0.44
E09000033,Westminster,2015/16,2015,2015,Girls,White,286,61.9,0.49
E09000002,Barking and Dagenham,2016/17,2016,2016,All,All Pupils,"2,185",46.7,0.23
E09000002,Barking and Dagenham,2016/17,2016,2016,All,Asian,428,53,0.6
E09000002,Barking and Dagenham,2016/17,2016,2016,All,Black,601,47.4,0.39
E09000002,Barking and Dagenham,2016/17,2016,2016,All,Chinese,3,48,x
E09000002,Barking and Dagenham,2016/17,2016,2016,All,Mixed,124,45.6,x
E09000002,Barking and Dagenham,2016/17,2016,2016,All,White,970,43.3,-0.03
E09000002,Barking and Dagenham,2016/17,2016,2016,Boys,All Pupils,"1,146",43.5,0.01
E09000002,Barking and Dagenham,2016/17,2016,2016,Boys,Asian,220,50.3,0.38
E09000002,Barking and Dagenham,2016/17,2016,2016,Boys,Black,309,42.7,0.11
E09000002,Barking and Dagenham,2016/17,2016,2016,Boys,Chinese,x,x,x
E09000002,Barking and Dagenham,2016/17,2016,2016,Boys,Mixed,x,x,x
E09000002,Barking and Dagenham,2016/17,2016,2016,Boys,White,521,40.9,-0.21
E09000002,Barking and Dagenham,2016/17,2016,2016,Girls,All Pupils,"1,039",50.1,0.47
E09000002,Barking and Dagenham,2016/17,2016,2016,Girls,Asian,208,55.9,0.85
E09000002,Barking and Dagenham,2016/17,2016,2016,Girls,Black,292,52.3,0.68
E09000002,Barking and Dagenham,2016/17,2016,2016,Girls,Chinese,x,x,x
E09000002,Barking and Dagenham,2016/17,2016,2016,Girls,Mixed,x,x,x
E09000002,Barking and Dagenham,2016/17,2016,2016,Girls,White,449,46.1,0.19
E09000003,Barnet,2016/17,2016,2016,All,All Pupils,"3,528",54.7,0.47
E09000003,Barnet,2016/17,2016,2016,All,Asian,539,64.3,0.9
E09000003,Barnet,2016/17,2016,2016,All,Black,478,47.6,0.18
E09000003,Barnet,2016/17,2016,2016,All,Chinese,55,69.1,0.68
E09000003,Barnet,2016/17,2016,2016,All,Mixed,343,54.9,0.39
E09000003,Barnet,2016/17,2016,2016,All,White,"1,728",53.9,0.38
E09000003,Barnet,2016/17,2016,2016,Boys,All Pupils,"1,811",52.3,0.25
E09000003,Barnet,2016/17,2016,2016,Boys,Asian,292,65.3,0.82
E09000003,Barnet,2016/17,2016,2016,Boys,Black,231,44.1,-0.1
E09000003,Barnet,2016/17,2016,2016,Boys,Chinese,30,69,0.59
E09000003,Barnet,2016/17,2016,2016,Boys,Mixed,173,51.1,0.16
E09000003,Barnet,2016/17,2016,2016,Boys,White,880,50.8,0.11
E09000003,Barnet,2016/17,2016,2016,Girls,All Pupils,"1,717",57.2,0.7
E09000003,Barnet,2016/17,2016,2016,Girls,Asian,247,63.1,1
E09000003,Barnet,2016/17,2016,2016,Girls,Black,247,50.8,0.45
E09000003,Barnet,2016/17,2016,2016,Girls,Chinese,25,69.3,0.81
E09000003,Barnet,2016/17,2016,2016,Girls,Mixed,170,58.8,0.63
E09000003,Barnet,2016/17,2016,2016,Girls,White,848,57.2,0.66
E09000004,Bexley,2016/17,2016,2016,All,All Pupils,"3,141",49,-0.05
E09000004,Bexley,2016/17,2016,2016,All,Asian,203,60.4,0.71
E09000004,Bexley,2016/17,2016,2016,All,Black,567,54.9,0.43
E09000004,Bexley,2016/17,2016,2016,All,Chinese,48,60.6,0.56
E09000004,Bexley,2016/17,2016,2016,All,Mixed,185,50.6,-0.07
E09000004,Bexley,2016/17,2016,2016,All,White,"2,086",45.8,-0.27
E09000004,Bexley,2016/17,2016,2016,Boys,All Pupils,"1,558",46.5,-0.23
E09000004,Bexley,2016/17,2016,2016,Boys,Asian,93,56.2,0.43
E09000004,Bexley,2016/17,2016,2016,Boys,Black,265,51.5,0.21
E09000004,Bexley,2016/17,2016,2016,Boys,Chinese,30,57,0.58
E09000004,Bexley,2016/17,2016,2016,Boys,Mixed,77,49.4,-0.13
E09000004,Bexley,2016/17,2016,2016,Boys,White,"1,072",43.8,-0.43
E09000004,Bexley,2016/17,2016,2016,Girls,All Pupils,"1,583",51.5,0.12
E09000004,Bexley,2016/17,2016,2016,Girls,Asian,110,63.9,0.97
E09000004,Bexley,2016/17,2016,2016,Girls,Black,302,57.9,0.63
E09000004,Bexley,2016/17,2016,2016,Girls,Chinese,18,66.6,0.53
E09000004,Bexley,2016/17,2016,2016,Girls,Mixed,108,51.4,-0.03
E09000004,Bexley,2016/17,2016,2016,Girls,White,"1,014",48,-0.1
E09000005,Brent,2016/17,2016,2016,All,All Pupils,"2,908",49,0.49
E09000005,Brent,2016/17,2016,2016,All,Asian,894,51.9,0.95
E09000005,Brent,2016/17,2016,2016,All,Black,698,42.4,0.01
E09000005,Brent,2016/17,2016,2016,All,Chinese,4,66.1,0.51
E09000005,Brent,2016/17,2016,2016,All,Mixed,195,45.8,0.08
E09000005,Brent,2016/17,2016,2016,All,White,507,46.7,0.4
E09000005,Brent,2016/17,2016,2016,Boys,All Pupils,"1,444",46.8,0.32
E09000005,Brent,2016/17,2016,2016,Boys,Asian,444,49.8,0.78
E09000005,Brent,2016/17,2016,2016,Boys,Black,332,39.5,-0.16
E09000005,Brent,2016/17,2016,2016,Boys,Chinese,x,x,x
E09000005,Brent,2016/17,2016,2016,Boys,Mixed,x,x,x
E09000005,Brent,2016/17,2016,2016,Boys,White,245,43.7,0.22
E09000005,Brent,2016/17,2016,2016,Girls,All Pupils,"1,464",51.1,0.66
E09000005,Brent,2016/17,2016,2016,Girls,Asian,450,54.1,1.12
E09000005,Brent,2016/17,2016,2016,Girls,Black,366,45.1,0.15
E09000005,Brent,2016/17,2016,2016,Girls,Chinese,x,x,x
E09000005,Brent,2016/17,2016,2016,Girls,Mixed,x,x,x
E09000005,Brent,2016/17,2016,2016,Girls,White,262,49.5,0.58
E09000006,Bromley,2016/17,2016,2016,All,All Pupils,"3,258",49.8,0.12
E09000006,Bromley,2016/17,2016,2016,All,Asian,182,60.8,0.7
E09000006,Bromley,2016/17,2016,2016,All,Black,296,51.1,0.45
E09000006,Bromley,2016/17,2016,2016,All,Chinese,43,69.2,0.75
E09000006,Bromley,2016/17,2016,2016,All,Mixed,303,51.4,0.35
E09000006,Bromley,2016/17,2016,2016,All,White,"2,231",50.3,0.13
E09000006,Bromley,2016/17,2016,2016,Boys,All Pupils,"1,568",46.9,-0.12
E09000006,Bromley,2016/17,2016,2016,Boys,Asian,82,59.9,0.59
E09000006,Bromley,2016/17,2016,2016,Boys,Black,139,47.6,0.29
E09000006,Bromley,2016/17,2016,2016,Boys,Chinese,21,74,1.02
E09000006,Bromley,2016/17,2016,2016,Boys,Mixed,134,47.3,0.03
E09000006,Bromley,2016/17,2016,2016,Boys,White,"1,079",47.6,-0.11
E09000006,Bromley,2016/17,2016,2016,Girls,All Pupils,"1,690",52.5,0.34
E09000006,Bromley,2016/17,2016,2016,Girls,Asian,100,61.6,0.78
E09000006,Bromley,2016/17,2016,2016,Girls,Black,157,54.1,0.6
E09000006,Bromley,2016/17,2016,2016,Girls,Chinese,22,64.6,0.52
E09000006,Bromley,2016/17,2016,2016,Girls,Mixed,169,54.6,0.61
